essay_perplexity,burstiness_std,burstiness_cv,avg_sentence_length,sentence_length_std,function_word_ratio,pos_bigram_entropy,type_token_ratio,avg_log_prob,log_prob_std,first_person_pronoun_ratio,contraction_ratio,punctuation_variety,ai_phrase_score,label,index
66.8802382629811,623.6776348408891,1.238290961563596,21.0,8.602325267042627,0.4603174603174603,5.196467362002689,0.6984126984126984,-4.202903531314674,3.523007835283102,0.0,0.0,0.0,0.0,0,71
107.46625690684853,64.76049671699981,0.48211557211565115,16.0,9.354143466934854,0.23333333333333334,5.02495384052855,0.9,-4.677176909055561,2.9184417018974034,0.0,0.015625,0.0625,0.0,0,72
92.03031842303704,130.40510913435912,0.6966386939512097,23.0,18.661457606521523,0.30857142857142855,6.481300776392809,0.7142857142857143,-4.522118070836489,3.3061424025670196,0.0,0.021739130434782608,0.07608695652173914,0.0,0,73
38.800424388890306,37.24708626898069,0.5598027320099831,21.333333333333332,7.4535599249993,0.234375,6.304623897733104,0.734375,-3.6584311844274073,2.863841412820031,0.0,0.0390625,0.1015625,0.0,0,74
83.00034059628165,183.7889736206004,0.8276070434433286,13.6,6.3118935352238,0.3188405797101449,6.088458847723185,0.642512077294686,-4.418844711357837,3.2820667581932828,0.0,0.004901960784313725,0.014705882352941176,0.0,0,75
16.84429662205553,13.531556582882157,0.3986396936418406,21.0,3.286335345030997,0.27102803738317754,5.78557838347197,0.7757009345794392,-2.8240121200980552,2.504995741455309,0.0,0.0,0.01904761904761905,0.0,1,76
28.741728686084205,23.84419130244162,0.46456468760778746,18.0,9.465727652959385,0.3224043715846995,6.589373350613766,0.5683060109289617,-3.3583500279750544,2.683475927927349,0.03278688524590164,0.027777777777777776,0.03888888888888889,0.0,0,77
43.80008112600583,93.2256744655394,0.9009455542788494,19.454545454545453,12.198089540159643,0.3761904761904762,6.632489485888017,0.5761904761904761,-3.779635669572599,2.8359826555978493,0.009523809523809525,0.009345794392523364,0.028037383177570093,0.0,0,78
117.51646285576494,131.2780631110858,0.6333572810510328,23.333333333333332,6.262764742685312,0.27692307692307694,6.381261854282714,0.7769230769230769,-4.766578433180572,3.3805133150645963,0.015384615384615385,0.03571428571428571,0.10714285714285714,0.7142857142857143,0,79
18.03262760528522,8.375819828216043,0.3128239717662501,23.25,3.6314597615834874,0.2978723404255319,5.467830202205833,0.7872340425531915,-2.8921827617763216,2.716311665754121,0.0,0.0,0.010752688172043012,1.0752688172043012,1,80
63.61472108359268,43.54440137998158,0.35663936259624524,23.0,10.158740079360236,0.38596491228070173,5.939672866902366,0.7017543859649122,-4.1528449071410165,3.246034209519428,0.0,0.02608695652173913,0.09565217391304348,0.0,0,81
13.825619442679434,6.561463936141117,0.2613853096788271,16.2,3.3105890714493698,0.2682926829268293,5.754733116757608,0.8048780487804879,-2.6265233523850697,2.3196868238265873,0.07317073170731707,0.0,0.012345679012345678,0.0,1,82
44.89736076555207,145.6003216771069,0.8730147144948035,21.0,5.692099788303083,0.32,5.357325787333177,0.7,-3.8043790127433437,3.4398486690201757,0.0,0.02857142857142857,0.0761904761904762,0.0,0,83
52.6552411572269,7.049030019905572,0.09350563743806645,16.0,7.0,0.28125,4.900711588373535,0.96875,-3.9637657807713063,3.057223189707696,0.0,0.0,0.0,0.0,0,84
21.42610195814858,6.395946541307436,0.18273659922966265,20.75,2.5860201081971503,0.2619047619047619,5.466315397013222,0.8452380952380952,-3.064609896447012,2.717499606546685,0.0,0.0,0.012048192771084338,0.0,1,85
47.57765197113623,343.38895869207,1.8111018036044793,18.333333333333332,13.8824429486392,0.37209302325581395,6.431689959625372,0.6139534883720931,-3.8623631545847275,2.978074181581534,0.0,0.01818181818181818,0.05909090909090909,0.0,0,86
30.85961801088156,490.2672197454635,1.4391095085694579,7.333333333333333,6.333333333333334,0.32558139534883723,5.740948733685218,0.5968992248062015,-3.429448468727542,2.8887283396328085,0.0,0.022727272727272728,0.05303030303030303,0.0,0,87
52.66574196875779,60.478467177879814,0.5946670822024325,23.75,8.78564169540279,0.3333333333333333,6.0981914708782,0.6774193548387096,-3.9639651866494896,3.2023353415757128,0.0,0.010526315789473684,0.05263157894736842,0.0,0,88
58.5530230302447,1258.1779924734676,1.639962257069046,19.166666666666668,12.266711956438131,0.3333333333333333,5.936414332129551,0.7094017094017094,-4.069932720311966,3.3008590094604306,0.0,0.017391304347826087,0.043478260869565216,0.0,0,89
55.149460657302434,122.74185553527552,0.9684307640300367,16.0,8.215838362577491,0.29508196721311475,6.157575159678487,0.7459016393442623,-4.010046966092352,3.2586885640690895,0.0,0.0234375,0.0625,0.0,0,90
51.63297185369156,94.70557855751628,0.6770701376724363,18.09090909090909,6.815150841451386,0.3553299492385787,5.988421176676005,0.6395939086294417,-3.944160457833336,3.4419790812497784,0.025380710659898477,0.005025125628140704,0.010050251256281407,0.0,0,91
17.681659293527737,21.87863159233473,0.5906953722145557,20.0,2.449489742783178,0.2222222222222222,5.420976186986685,0.8148148148148148,-2.8725279042496026,2.4195051946563244,0.0,0.0,0.0125,0.0,1,92
14.23450712071926,10.082515045514604,0.4544919918211544,19.666666666666668,5.185449728701348,0.3898305084745763,4.9379036179525455,0.7796610169491526,-2.6556690956640523,2.366317422976044,0.05084745762711865,0.0,0.0,0.0,0,93
16.643947759889535,16.883388930160997,0.46360335946558007,18.8,4.664761515876241,0.24468085106382978,5.719487879189782,0.8191489361702128,-2.812046652440543,2.2951169086244843,0.0,0.0,0.0,2.127659574468085,1,94
35.21474304359175,14.563476303341412,0.3793580314749888,33.0,23.15167380558045,0.40860215053763443,5.573034052483609,0.6666666666666666,-3.5614648313822173,2.9706607052963157,0.0,0.010101010101010102,0.050505050505050504,0.0,0,95
